"id","document","metadata","titre","prix","ville","source","lien","image_url","date_migration"
"fb_69a97f6285f1dd70f9aef29d","Titre: Chambre salon avec cuisine amadahomé carefour aised. Description: . Prix: 20000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1309430674346231/"", ""prix"": 20000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646579060_1947627299449103_4551763382692165614_n.jpg?stp=c0.86.780.780a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=dwbPFhuCIYgQ7kNvwE_X06E&_nc_oc=AdmfEKZ3PREE0ot1tRLLyNqlch0_BrohqAX1ckE9o78T_3WIjgTOeRW-8t80MUv7RTQ&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxrxMlDq4G3waLMi6cLPgqyrz8G9Y5Nd_L5l3k-mNj-7g&oe=69AF68C6"", ""titre"": ""Chambre salon avec cuisine amadahomé carefour aised"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon avec cuisine amadahomé carefour aised","20000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1309430674346231/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646579060_1947627299449103_4551763382692165614_n.jpg?stp=c0.86.780.780a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=dwbPFhuCIYgQ7kNvwE_X06E&_nc_oc=AdmfEKZ3PREE0ot1tRLLyNqlch0_BrohqAX1ckE9o78T_3WIjgTOeRW-8t80MUv7RTQ&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxrxMlDq4G3waLMi6cLPgqyrz8G9Y5Nd_L5l3k-mNj-7g&oe=69AF68C6","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef29e","Titre: Chambre salon a louer Tokoin séminaire. Description: . Prix: 40000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2145358022948309/"", ""prix"": 40000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645412191_1476000180810522_1368289047467333534_n.jpg?stp=c90.0.384.384a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ZKCeRnIFrDkQ7kNvwH6TGEJ&_nc_oc=Adla0-6FI10SorBrJ4HX2bbESyLO_c9dJg6Kc8s2FrRdHO0ZkBvDzlXprXe4rRGCwg8&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxEwJ7EwOj_AcSBz2fnjOirGqXGi6Or2M42NcFjVKnKrA&oe=69AF583C"", ""titre"": ""Chambre salon a louer Tokoin séminaire"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon a louer Tokoin séminaire","40000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2145358022948309/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645412191_1476000180810522_1368289047467333534_n.jpg?stp=c90.0.384.384a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ZKCeRnIFrDkQ7kNvwH6TGEJ&_nc_oc=Adla0-6FI10SorBrJ4HX2bbESyLO_c9dJg6Kc8s2FrRdHO0ZkBvDzlXprXe4rRGCwg8&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxEwJ7EwOj_AcSBz2fnjOirGqXGi6Or2M42NcFjVKnKrA&oe=69AF583C","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1db","Titre: Terrain à Agbalépédo hôtel Enike. Description: . Prix: 53000000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/terrains/terrain-a-agbalepedo-hotel-enike-5784038"", ""prix"": 53000000.0, ""image"": ""https://images.coinafrique.com/thumb_5784038_uploaded_image1_1771586853.jpg"", ""titre"": ""Terrain à Agbalépédo hôtel Enike"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Terrain à Agbalépédo hôtel Enike","53000000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/terrains/terrain-a-agbalepedo-hotel-enike-5784038","https://images.coinafrique.com/thumb_5784038_uploaded_image1_1771586853.jpg","2026-03-05 15:01:50.908205"
"ask_69a97c3b85f1dd70f9aef261","Titre: villa meublée,louer,lome,baguida. Description: . Prix: 0.0 CFA. Ville: Lome.","{""lien"": ""#"", ""prix"": 0.0, ""image"": """", ""titre"": ""villa meublée,louer,lome,baguida"", ""ville"": ""Lome"", ""source"": ""ImmoAsk"", ""date_index"": ""2026-03-05""}","villa meublée,louer,lome,baguida","0.0","Lome","ImmoAsk","#","","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef29f","Titre: A louer deux chambre salon wc douche. Description: . Prix: 60000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2079538869259798/"", ""prix"": 60000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646183628_1557343656121370_8228148300102015293_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=T3UDC5gG6PYQ7kNvwEKYQLU&_nc_oc=AdnNsuarS0LOhT3ghKYHGCB7AetkB9qFhzTXm1JcBF3W6i0c9xaBamrD9UPxYWCdqdM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afxb7dHNuX6P4qxBPUKHyh9PxxU3M5jVNSuUScT-3FEKyQ&oe=69AF59D8"", ""titre"": ""A louer deux chambre salon wc douche"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","A louer deux chambre salon wc douche","60000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2079538869259798/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646183628_1557343656121370_8228148300102015293_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=T3UDC5gG6PYQ7kNvwEKYQLU&_nc_oc=AdnNsuarS0LOhT3ghKYHGCB7AetkB9qFhzTXm1JcBF3W6i0c9xaBamrD9UPxYWCdqdM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afxb7dHNuX6P4qxBPUKHyh9PxxU3M5jVNSuUScT-3FEKyQ&oe=69AF59D8","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a0","Titre: 2chambre salon interne a louer a lomé avedji. Description: . Prix: 50000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2153152721887740/"", ""prix"": 50000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646380530_2172164656924203_3397966121841953854_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=3lBMyOqAQFEQ7kNvwEcJY_2&_nc_oc=AdkjN4Ijtbuly2b_R1rzIWqjaCJRJKuRNp9FfyatssC2xNKqQsy83WtZLOlAjOtsMck&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxBb-bUKWeKTnZcy64DHT23PLZOwfbTkS34dUtEP9VV9Q&oe=69AF64CB"", ""titre"": ""2chambre salon interne a louer a lomé avedji"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","2chambre salon interne a louer a lomé avedji","50000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2153152721887740/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646380530_2172164656924203_3397966121841953854_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=3lBMyOqAQFEQ7kNvwEcJY_2&_nc_oc=AdkjN4Ijtbuly2b_R1rzIWqjaCJRJKuRNp9FfyatssC2xNKqQsy83WtZLOlAjOtsMck&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxBb-bUKWeKTnZcy64DHT23PLZOwfbTkS34dUtEP9VV9Q&oe=69AF64CB","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a1","Titre: Cours unique de chambre salon wc douche interne. Description: . Prix: 25.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1861110524464161/"", ""prix"": 25.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646625540_1732754071020109_7034784877633574123_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=hDu6PlDN6iIQ7kNvwGsiMvm&_nc_oc=AdmBaC7hYdSbpbiLq77qOOOeis19EY_i1I4V0fpatDWsBlInifkYz0mnvvfeiihMS3M&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afwu1djkfa226OUVOEsnwnlJ48-wcKZVvJIrVBpqhR9geQ&oe=69AF4F17"", ""titre"": ""Cours unique de chambre salon wc douche interne"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Cours unique de chambre salon wc douche interne","25.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1861110524464161/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646625540_1732754071020109_7034784877633574123_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=hDu6PlDN6iIQ7kNvwGsiMvm&_nc_oc=AdmBaC7hYdSbpbiLq77qOOOeis19EY_i1I4V0fpatDWsBlInifkYz0mnvvfeiihMS3M&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afwu1djkfa226OUVOEsnwnlJ48-wcKZVvJIrVBpqhR9geQ&oe=69AF4F17","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a2","Titre: À LOUER Appartement de chambre salon WC douche cuisine interne nickel. Description: . Prix: 45000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/26026128253704524/"", ""prix"": 45000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645957146_4225546914352055_3222745007454537962_n.jpg?stp=c0.156.607.607a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=jwLSjsmqlMkQ7kNvwHbUrrs&_nc_oc=AdnoavUKNl4fGFuW2LSYBre-FcvUmk817cKHqCoD6OAv3re2hAadP0PPNI967z6DnnE&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfzQYosZ9UH6Vwi13QwQESRAfqCEe-WfV4mj-ydCjYUBqA&oe=69AF654E"", ""titre"": ""À LOUER Appartement de chambre salon WC douche cuisine interne nickel"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","À LOUER Appartement de chambre salon WC douche cuisine interne nickel","45000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/26026128253704524/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645957146_4225546914352055_3222745007454537962_n.jpg?stp=c0.156.607.607a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=jwLSjsmqlMkQ7kNvwHbUrrs&_nc_oc=AdnoavUKNl4fGFuW2LSYBre-FcvUmk817cKHqCoD6OAv3re2hAadP0PPNI967z6DnnE&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfzQYosZ9UH6Vwi13QwQESRAfqCEe-WfV4mj-ydCjYUBqA&oe=69AF654E","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a3","Titre: Appartement d'une chambre salon WCD cuisine interne a Agoê Legbassito Ahonkpoe. Description: . Prix: 30000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1951226645478053/"", ""prix"": 30000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646691892_2217735952088226_8396233508975918847_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=9W2m_-pYssMQ7kNvwHO2XQV&_nc_oc=AdlI6k4FQ-afP6XjhH7gxLRN2GL9weP8rWcEalHBlGYQwRa5lsojVmgpubY5BxyhpsM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afzn6puXUFNehe09AZTjOoJ-NwaQJ9JIekRwLLwac_umSQ&oe=69AF36F6"", ""titre"": ""Appartement d'une chambre salon WCD cuisine interne a Agoê Legbassito Ahonkpoe"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Appartement d'une chambre salon WCD cuisine interne a Agoê Legbassito Ahonkpoe","30000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1951226645478053/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646691892_2217735952088226_8396233508975918847_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=9W2m_-pYssMQ7kNvwHO2XQV&_nc_oc=AdlI6k4FQ-afP6XjhH7gxLRN2GL9weP8rWcEalHBlGYQwRa5lsojVmgpubY5BxyhpsM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afzn6puXUFNehe09AZTjOoJ-NwaQJ9JIekRwLLwac_umSQ&oe=69AF36F6","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1dc","Titre: Location appartements en cours unique à Adidoadin. Description: . Prix: 250000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/appartements/location-appartements-en-cours-unique-a-adidoadin-5804284"", ""prix"": 250000.0, ""image"": ""https://images.coinafrique.com/thumb_5804284_uploaded_image1_1772627006.jpg"", ""titre"": ""Location appartements en cours unique à Adidoadin"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Location appartements en cours unique à Adidoadin","250000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/appartements/location-appartements-en-cours-unique-a-adidoadin-5804284","https://images.coinafrique.com/thumb_5804284_uploaded_image1_1772627006.jpg","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a4","Titre: Cour unique de chambre salon wcd interne cuisine externe kpala non loin de la nouvelle station. Description: . Prix: 25000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1315151780667259/"", ""prix"": 25000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645652824_1489736662689405_909631713690112850_n.jpg?stp=c280.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=8I6d8_Z0BE8Q7kNvwG14qLm&_nc_oc=AdkEf4V8esUr-zFwFWrA3-5181W5rvFX2eB8CYfNf2BGyaG9WC6IUZIvTz5osOY00tk&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfyAOTAtAQY56BIz9ecZVzCm6_wUGj_MtVcJdmGKOif8aw&oe=69AF6299"", ""titre"": ""Cour unique de chambre salon wcd interne cuisine externe kpala non loin de la nouvelle station"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Cour unique de chambre salon wcd interne cuisine externe kpala non loin de la nouvelle station","25000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1315151780667259/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645652824_1489736662689405_909631713690112850_n.jpg?stp=c280.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=8I6d8_Z0BE8Q7kNvwG14qLm&_nc_oc=AdkEf4V8esUr-zFwFWrA3-5181W5rvFX2eB8CYfNf2BGyaG9WC6IUZIvTz5osOY00tk&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfyAOTAtAQY56BIz9ecZVzCm6_wUGj_MtVcJdmGKOif8aw&oe=69AF6299","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a5","Titre: À LOUER Cours unique d'une chambre salon wcd douche interne cuisine externe _Prix : 25 Mill_ Cauti. Description: . Prix: 25000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1126455452899660/"", ""prix"": 25000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645429965_1238015395135484_5657173170057296104_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=P7WG9TpWYUkQ7kNvwFxYOIF&_nc_oc=AdlCik-W8kSBTAivDLbd2mjZlPLswMHoC9RLSvBgGWYO0nFnakPRwckeld5tY-PUOj4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxUDHrUt7Vq0KUZ1S5LpOMI_hKg5y0Ibj1koCL0gA8WwA&oe=69AF6187"", ""titre"": ""À LOUER Cours unique d'une chambre salon wcd douche interne cuisine externe _Prix : 25 Mill_ Cauti"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","À LOUER Cours unique d'une chambre salon wcd douche interne cuisine externe _Prix : 25 Mill_ Cauti","25000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1126455452899660/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645429965_1238015395135484_5657173170057296104_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=P7WG9TpWYUkQ7kNvwFxYOIF&_nc_oc=AdlCik-W8kSBTAivDLbd2mjZlPLswMHoC9RLSvBgGWYO0nFnakPRwckeld5tY-PUOj4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxUDHrUt7Vq0KUZ1S5LpOMI_hKg5y0Ibj1koCL0gA8WwA&oe=69AF6187","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a6","Titre: Chambre salon simple bien large et propre maison cimenté 3 Ménage seulement agoé sogbossito non lo. Description: . Prix: 20000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/3429410567225804/"", ""prix"": 20000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645418353_935848472172492_3474622537530508708_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=UNcOIi8t6FoQ7kNvwHfX6Gb&_nc_oc=Adnkhi4ZOxmKD2JhKwYZpz9iUnK6u6mR3bIu5THLXpiWp_6D5LrNx9AabgFuDU2AwCE&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxMzU1Bqb0QDuviAzg-jlIvw2tNPsjha4osV6yOnmIrBA&oe=69AF6C97"", ""titre"": ""Chambre salon simple bien large et propre maison cimenté 3 Ménage seulement agoé sogbossito non lo"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon simple bien large et propre maison cimenté 3 Ménage seulement agoé sogbossito non lo","20000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/3429410567225804/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645418353_935848472172492_3474622537530508708_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=UNcOIi8t6FoQ7kNvwHfX6Gb&_nc_oc=Adnkhi4ZOxmKD2JhKwYZpz9iUnK6u6mR3bIu5THLXpiWp_6D5LrNx9AabgFuDU2AwCE&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_AfxMzU1Bqb0QDuviAzg-jlIvw2tNPsjha4osV6yOnmIrBA&oe=69AF6C97","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a7","Titre: Cour unique d'une chambre salon wcd cuisine interne terrasse *Cash power personnel* 🔥Loyer: ~*40mil. Description: . Prix: 40000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/950905944549332/"", ""prix"": 40000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/648147545_1256436986454971_7329612643294716580_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=yBBeSNLRiYAQ7kNvwEyZgJL&_nc_oc=AdnldsmxlZ4iBsu14mkbAYfouyDIRvTlwm-nmrZYLFKQ4D_wNlRBm--lvqXyj8x6jZo&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afx5T2tMQ_vG5k73gsvuEeZ_LONrhe-TABOg6IDGcMKEGA&oe=69AF5C08"", ""titre"": ""Cour unique d'une chambre salon wcd cuisine interne terrasse *Cash power personnel* 🔥Loyer: ~*40mil"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Cour unique d'une chambre salon wcd cuisine interne terrasse *Cash power personnel* 🔥Loyer: ~*40mil","40000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/950905944549332/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/648147545_1256436986454971_7329612643294716580_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=yBBeSNLRiYAQ7kNvwEyZgJL&_nc_oc=AdnldsmxlZ4iBsu14mkbAYfouyDIRvTlwm-nmrZYLFKQ4D_wNlRBm--lvqXyj8x6jZo&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=i3AnxUZiD6Ej80tHvm8KWw&_nc_ss=8&oh=00_Afx5T2tMQ_vG5k73gsvuEeZ_LONrhe-TABOg6IDGcMKEGA&oe=69AF5C08","2026-03-05 15:01:50.908205"
"fb_69a97f6285f1dd70f9aef2a8","Titre: Chambre salon wc douche interne cuisine sur la terrasse nickel. Description: . Prix: 25000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1279437860918529/"", ""prix"": 25000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645207776_1616808652885503_7900813349749872263_n.jpg?stp=c0.42.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=wvRHcYM7HKYQ7kNvwEA4PXW&_nc_oc=Adn1f-WzV0TyEPI9sYddjdcnxYvf70CX_Ufpgc7o3Ur9-s4zuj8WyViO2FBVjPxs8Fs&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=rwNTrfdnD9GX9JGtq2rNgg&_nc_ss=8&oh=00_AfzxGG4EFAzluE36UEBOHpH3kvti2C4x1yh3xl2o1Cez2w&oe=69AF4048"", ""titre"": ""Chambre salon wc douche interne cuisine sur la terrasse nickel"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon wc douche interne cuisine sur la terrasse nickel","25000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1279437860918529/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645207776_1616808652885503_7900813349749872263_n.jpg?stp=c0.42.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=wvRHcYM7HKYQ7kNvwEA4PXW&_nc_oc=Adn1f-WzV0TyEPI9sYddjdcnxYvf70CX_Ufpgc7o3Ur9-s4zuj8WyViO2FBVjPxs8Fs&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=rwNTrfdnD9GX9JGtq2rNgg&_nc_ss=8&oh=00_AfzxGG4EFAzluE36UEBOHpH3kvti2C4x1yh3xl2o1Cez2w&oe=69AF4048","2026-03-05 15:01:50.908205"
"ask_69a97c3b85f1dd70f9aef262","Titre: chambre salon,louer,lome,zanguera. Description: . Prix: 0.0 CFA. Ville: Lome.","{""lien"": ""#"", ""prix"": 0.0, ""image"": """", ""titre"": ""chambre salon,louer,lome,zanguera"", ""ville"": ""Lome"", ""source"": ""ImmoAsk"", ""date_index"": ""2026-03-05""}","chambre salon,louer,lome,zanguera","0.0","Lome","ImmoAsk","#","","2026-03-05 15:01:50.908205"
